1159,2,224,140,88.0,0.0,8.41,0.0
1160,2,224,140,88.0,0.0,8.41,0.0
1161,2,224,140,88.0,0.0,8.41,0.0
1162,2,224,140,88.0,0.0,8.41,0.0
1163,2,224,140,88.0,0.0,8.41,0.0
1164,2,224,140,88.0,0.0,8.41,0.0
1165,2,224,140,88.0,0.0,8.41,0.0
1166,2,224,140,88.0,0.0,8.41,0.0
1167,2,224,140,88.0,0.0,8.41,0.0
1168,2,224,140,88.0,0.0,8.41,0.0
1169,2,224,140,88.0,0.0,8.41,0.0
1170,2,224,140,88.0,0.0,8.4,0.0
1171,2,224,140,88.0,0.0,8.4,0.0
1172,2,224,140,88.0,0.0,8.4,0.0
1173,2,224,140,88.0,0.0,8.4,0.0
1174,2,224,140,88.0,0.0,8.4,0.0
1175,2,224,140,88.0,0.0,8.4,0.0
1176,2,224,140,88.0,0.0,8.42,0.0
1177,2,224,140,88.0,0.0,8.43,0.0
1178,2,224,140,88.0,0.0,8.43,0.0
1179,2,224,140,88.0,0.0,8.43,0.0
1180,2,224,140,88.0,0.0,8.43,0.0
1181,2,224,140,88.0,0.0,8.43,0.0
1182,2,224,140,88.0,0.0,8.43,0.0
1183,2,224,140,88.0,0.0,8.43,0.0
1184,2,224,140,88.0,0.0,8.43,0.0
1185,2,224,140,88.0,0.0,8.43,0.0
1186,2,224,140,88.0,0.0,8.43,0.0
1187,2,224,140,88.0,0.0,8.43,0.0
1188,2,224,140,88.0,0.0,8.43,0.0
1189,2,224,140,88.0,0.0,8.43,0.0
1190,2,224,140,88.0,0.0,8.43,0.0
1191,2,224,140,88.0,0.0,8.43,0.0
1192,2,224,140,88.0,0.0,8.42,0.0
1193,2,224,140,88.0,0.0,8.42,0.0
1194,2,224,140,88.0,0.0,8.42,0.0
1195,2,224,140,88.0,0.0,8.42,0.0
1196,2,224,140,88.0,0.0,8.42,0.0
1197,2,224,140,88.0,0.0,8.42,0.0
1198,2,224,140,88.0,0.0,8.42,0.0
1199,2,224,140,88.0,0.0,8.42,0.0
1200,2,224,140,88.0,0.0,8.42,0.0
1201,2,224,140,88.0,0.0,8.42,0.0
1202,2,224,140,88.0,0.0,8.42,0.0
1203,2,224,140,88.0,0.0,8.42,0.0
1204,2,224,140,88.0,0.0,8.42,0.0
1205,2,224,140,88.0,0.0,8.42,0.0
1206,2,224,140,88.0,0.0,8.42,0.0
1207,2,224,140,88.0,0.0,8.42,0.0
1208,2,224,140,88.0,0.0,8.42,0.0
1209,2,224,140,88.0,0.0,8.42,0.0
1210,2,224,140,88.0,0.0,8.42,0.0
1211,2,224,140,88.0,0.0,8.42,0.0
1212,2,226,140,87.0,0.0,8.42,0.0
1213,2,226,140,87.0,0.0,8.42,0.0
1214,2,226,140,87.0,0.0,8.44,0.0
1215,2,226,140,87.0,0.0,8.44,0.0
1216,2,226,140,87.0,0.0,8.44,0.0
1217,2,226,140,87.0,0.0,8.44,0.0
1218,2,226,140,87.0,0.0,8.44,0.0
1219,2,226,140,87.0,0.0,8.44,0.0
1220,2,226,140,87.0,0.0,8.44,0.0
1221,2,226,140,87.0,0.0,8.44,0.0
1222,2,226,140,87.0,0.0,8.44,0.0
1223,2,226,140,87.0,0.0,8.44,0.0
1224,2,226,140,87.0,0.0,8.44,0.0
1225,2,226,140,87.0,0.0,8.44,0.0
1226,2,226,140,87.0,0.0,8.44,0.0
1227,2,226,140,87.0,0.0,8.44,0.0
1228,2,226,140,87.0,0.0,8.44,0.0
1229,2,226,140,87.0,0.0,8.44,0.0
1230,2,226,140,87.0,0.0,8.44,0.0
1231,2,226,140,87.0,0.0,8.44,0.0
1232,2,226,140,87.0,0.0,8.44,0.0
1233,2,226,140,87.0,0.0,8.44,0.0
1234,2,226,140,87.0,0.0,8.44,0.0
1235,2,226,140,87.0,0.0,8.44,0.0
1236,2,226,140,87.0,0.0,8.44,0.0
1237,2,226,140,87.0,0.0,8.44,0.0
1238,2,226,140,87.0,0.0,8.44,0.0
1239,2,226,140,87.0,0.0,8.44,0.0
1240,2,226,140,87.0,0.0,8.44,0.0
1241,2,226,140,87.0,0.0,8.44,0.0
1242,2,226,140,87.0,0.0,8.44,0.0
1243,2,226,140,87.0,0.0,8.44,0.0
1244,2,226,140,87.0,0.0,8.44,0.0
1245,2,226,140,87.0,0.0,8.44,0.0
1246,2,226,140,87.0,0.0,8.44,0.0
1247,2,226,140,87.0,0.0,8.44,0.0
1248,2,226,140,87.0,0.0,8.44,0.0
1249,2,226,140,87.0,0.0,8.44,0.0
1250,2,226,140,87.0,0.0,8.44,0.0
1251,2,226,140,87.0,0.0,8.44,0.0
1252,2,226,140,87.0,0.0,8.44,0.0
1253,2,226,140,87.0,0.0,8.44,0.0
1254,2,226,140,87.0,0.0,8.44,0.0
1255,2,226,140,87.0,0.0,8.44,0.0
1256,2,226,140,87.0,0.0,8.44,0.0
1257,2,226,140,87.0,0.0,8.44,0.0
1258,2,226,140,87.0,0.0,8.44,0.0
1259,2,226,140,87.0,0.0,8.44,0.0
1260,2,226,140,87.0,0.0,8.44,0.0
1261,2,226,140,87.0,0.0,8.44,0.0
1262,2,226,140,87.0,0.0,8.44,0.0
1263,2,226,140,87.0,0.0,8.44,0.0
1264,2,226,140,87.0,0.0,8.44,0.0
1265,2,226,140,87.0,0.0,8.44,0.0
1266,2,226,140,87.0,0.0,8.44,0.0
1267,2,228,140,86.0,0.0,8.45,0.0
1268,2,228,140,86.0,0.0,8.45,0.0
1269,2,228,140,86.0,0.0,8.45,0.0
1270,2,228,140,86.0,0.0,8.45,0.0
1271,2,228,140,86.0,0.0,8.45,0.0
1272,2,228,140,86.0,0.0,8.46,0.0
1273,2,228,140,86.0,0.0,8.46,0.0
1274,2,228,140,86.0,0.0,8.46,0.0
1275,2,228,140,86.0,0.0,8.45,0.0
1276,2,228,140,86.0,0.0,8.45,0.0
1277,2,228,140,86.0,0.0,8.45,0.0
1278,2,228,140,86.0,0.0,8.45,0.0
1279,2,228,140,86.0,0.0,8.45,0.0
1280,2,228,140,86.0,0.0,8.45,0.0
1281,2,228,140,86.0,0.0,8.45,0.0
1282,2,228,140,86.0,0.0,8.45,0.0
1283,2,228,140,86.0,0.0,8.45,0.0
1284,2,228,140,86.0,0.0,8.45,0.0
1285,2,228,140,86.0,0.0,8.45,0.0
1286,2,228,140,86.0,0.0,8.42,0.0
1287,2,228,140,86.0,0.0,8.42,0.0
1288,2,228,140,86.0,0.0,8.42,0.0
1289,2,228,140,86.0,0.0,8.42,0.0
1290,2,228,140,86.0,0.0,8.42,0.0
1291,2,228,140,86.0,0.0,8.4,0.0
1292,2,228,140,86.0,0.0,8.4,0.0
1293,2,228,140,86.0,0.0,8.4,0.0
1294,2,228,140,86.0,0.0,8.4,0.0
1295,2,228,140,86.0,0.0,8.4,0.0
1296,2,228,140,86.0,0.0,8.4,0.0
1297,2,228,140,86.0,0.0,8.42,0.0
1298,2,228,140,86.0,0.0,8.42,0.0
1299,2,228,140,86.0,0.0,8.42,0.0
1300,2,228,140,86.0,0.0,8.42,0.0
1301,2,228,140,86.0,0.0,8.42,0.0
1302,2,228,140,86.0,0.0,8.42,0.0
1303,2,228,140,86.0,0.0,8.42,0.0
1304,2,228,140,86.0,0.0,8.42,0.0
1305,2,228,140,86.0,0.0,8.42,0.0
1306,2,228,140,86.0,0.0,8.42,0.0
1307,2,228,140,86.0,0.0,8.42,0.0
1308,2,228,140,86.0,0.0,8.43,0.0
1309,2,228,140,86.0,0.0,8.43,0.0
1310,2,228,140,86.0,0.0,8.43,0.0
1311,2,228,140,86.0,0.0,8.43,0.0
1312,2,228,140,86.0,0.0,8.43,0.0
1313,2,228,140,86.0,0.0,8.43,0.0
1314,2,228,140,86.0,0.0,8.43,0.0
1315,2,228,140,86.0,0.0,8.43,0.0
1316,2,228,140,86.0,0.0,8.43,0.0
1317,2,228,140,86.0,0.0,8.43,0.0
1318,2,228,140,86.0,0.0,8.41,0.0
1319,2,228,140,86.0,0.0,8.41,0.0
1320,2,228,140,86.0,0.0,8.41,0.0
1321,2,228,140,86.0,0.0,8.41,0.0
1322,2,228,140,86.0,0.0,8.41,0.0
1323,2,228,140,86.0,0.0,8.41,0.0
1324,2,228,140,86.0,0.0,8.41,0.0
1325,2,228,140,86.0,0.0,8.41,0.0
1326,2,228,140,86.0,0.0,8.41,0.0
1327,2,228,140,86.0,0.0,8.41,0.0
1328,2,228,140,86.0,0.0,8.41,0.0
1329,2,228,140,86.0,0.0,8.41,0.0
1330,2,228,140,86.0,0.0,8.41,0.0
1331,2,228,140,86.0,0.0,8.41,0.0
1332,2,228,140,86.0,0.0,8.41,0.0
1333,2,228,140,86.0,0.0,8.41,0.0
1334,2,228,140,86.0,0.0,8.41,0.0
1335,2,228,140,86.0,0.0,8.41,0.0
1336,2,228,140,86.0,0.0,8.41,0.0
1337,2,228,140,86.0,0.0,8.41,0.0
1338,2,228,140,86.0,0.0,8.41,0.0
1339,2,228,140,86.0,0.0,8.41,0.0
1340,2,228,140,86.0,0.0,8.41,0.0
1341,2,228,140,86.0,0.0,8.41,0.0
1342,2,228,140,86.0,0.0,8.41,0.0
1343,2,228,140,86.0,0.0,8.41,0.0
1344,2,228,140,86.0,0.0,8.41,0.0
1345,2,228,140,86.0,0.0,8.41,0.0
1346,2,228,140,86.0,0.0,8.41,0.0
1347,2,228,140,86.0,0.0,8.41,0.0
1348,2,228,140,86.0,0.0,8.41,0.0
1349,2,228,140,86.0,0.0,8.41,0.0
1350,2,230,140,85.0,0.0,8.41,0.0
1351,2,230,140,85.0,0.0,8.41,0.0
1352,2,230,140,85.0,0.0,8.41,0.0
1353,2,230,140,85.0,0.0,8.41,0.0
1354,2,230,140,85.0,0.0,8.41,0.0
1355,2,230,140,85.0,0.0,8.41,0.0
1356,2,230,140,85.0,0.0,8.41,0.0
1357,2,230,140,85.0,0.0,8.41,0.0
1358,2,230,140,85.0,0.0,8.41,0.0
1359,2,230,140,85.0,0.0,8.41,0.0
1360,2,230,140,85.0,0.0,8.41,0.0
1361,2,230,140,85.0,0.0,8.41,0.0
1362,2,230,140,85.0,0.0,8.41,0.0
1363,2,230,140,85.0,0.0,8.41,0.0
1364,2,230,140,85.0,0.0,8.41,0.0
1365,2,230,140,85.0,0.0,8.41,0.0
1366,2,230,140,85.0,0.0,8.41,0.0
1367,2,230,140,85.0,0.0,8.41,0.0
1368,2,230,140,85.0,0.0,8.41,0.0
1369,2,230,140,85.0,0.0,8.41,0.0
1370,2,230,140,85.0,0.0,8.41,0.0
1371,2,230,140,85.0,0.0,8.41,0.0
1372,2,230,140,85.0,0.0,8.41,0.0
1373,2,230,140,85.0,0.0,8.41,0.0
1374,2,230,140,85.0,0.0,8.41,0.0
1375,2,230,140,85.0,0.0,8.41,0.0
1376,2,230,140,85.0,0.0,8.41,0.0
1377,2,230,140,85.0,0.0,8.42,0.0
1378,2,230,140,85.0,0.0,8.42,0.0
1379,2,230,140,85.0,0.0,8.42,0.0
1380,2,230,140,85.0,0.0,8.42,0.0
1381,2,230,140,85.0,0.0,8.42,0.0
1382,2,230,140,85.0,0.0,8.42,0.0
1383,2,230,140,85.0,0.0,8.42,0.0
1384,2,230,140,85.0,0.0,8.44,0.0
1385,2,230,140,85.0,0.0,8.44,0.0
1386,2,230,140,85.0,0.0,8.44,0.0
1387,2,230,140,85.0,0.0,8.44,0.0
1388,2,230,140,85.0,0.0,8.44,0.0
1389,2,230,140,85.0,0.0,8.44,0.0
1390,2,230,140,85.0,0.0,8.44,0.0
1391,2,230,140,85.0,0.0,8.44,0.0
1392,2,230,140,85.0,0.0,8.44,0.0
1393,2,230,140,85.0,0.0,8.44,0.0
1394,2,230,140,85.0,0.0,8.44,0.0
1395,2,230,140,85.0,0.0,8.44,0.0
1396,2,230,140,85.0,0.0,8.44,0.0
1397,2,230,140,85.0,0.0,8.44,0.0
1398,2,230,140,85.0,0.0,8.44,0.0
1399,2,230,140,85.0,0.0,8.44,0.0
1400,2,230,140,85.0,0.0,8.44,0.0
1401,2,230,140,85.0,0.0,8.44,0.0
1402,2,230,140,85.0,0.0,8.43,0.0
1403,2,230,140,85.0,0.0,8.41,0.0
1404,2,230,140,85.0,0.0,8.44,0.0
1405,2,230,140,85.0,0.0,8.44,0.0
1406,2,230,140,85.0,0.0,8.44,0.0
1407,2,230,140,85.0,0.0,8.44,0.0
1408,2,230,140,85.0,0.0,8.44,0.0
1409,2,230,140,85.0,0.0,8.44,0.0
1410,2,230,140,85.0,0.0,8.44,0.0
1411,2,230,140,85.0,0.0,8.44,0.0
1412,2,230,140,85.0,0.0,8.44,0.0
1413,2,230,140,85.0,0.0,8.44,0.0
1414,2,230,140,85.0,0.0,8.44,0.0
1415,2,230,140,85.0,0.0,8.44,0.0
1416,2,230,140,85.0,0.0,8.44,0.0
1417,2,230,140,85.0,0.0,8.44,0.0
1418,2,230,140,85.0,0.0,8.44,0.0
1419,2,230,140,85.0,0.0,8.44,0.0
1420,2,230,140,85.0,0.0,8.44,0.0
1421,2,230,140,85.0,0.0,8.44,0.0
1422,2,230,140,85.0,0.0,8.44,0.0
1423,2,230,140,85.0,0.0,8.41,0.0
1424,2,230,140,85.0,0.0,8.41,0.0
1425,2,230,140,85.0,0.0,8.41,0.0
1426,2,230,140,85.0,0.0,8.41,0.0
1427,2,230,140,85.0,0.0,8.41,0.0
1428,2,230,140,85.0,0.0,8.41,0.0
1429,2,230,140,85.0,0.0,8.41,0.0
1430,2,230,140,85.0,0.0,8.41,0.0
1431,2,230,140,85.0,0.0,8.41,0.0
1432,2,230,140,85.0,0.0,8.41,0.0
1433,2,230,140,85.0,0.0,8.41,0.0
1434,2,230,140,85.0,0.0,8.41,0.0
1435,2,230,140,85.0,0.0,8.41,0.0
1436,2,230,140,85.0,0.0,8.41,0.0
1437,2,230,140,85.0,0.0,8.41,0.0
1438,2,230,140,85.0,0.0,8.41,0.0
1439,2,230,140,85.0,0.0,8.41,0.0
1440,2,230,140,85.0,0.0,8.41,0.0
1441,2,230,140,85.0,0.0,8.41,0.0
1442,2,230,140,85.0,0.0,8.41,0.0
1443,2,230,140,85.0,0.0,8.41,0.0
1444,2,230,140,85.0,0.0,8.41,0.0
1445,2,230,140,85.0,0.0,8.41,0.0
1446,2,230,140,85.0,0.0,8.41,0.0
1447,2,230,140,85.0,0.0,8.41,0.0
1448,2,230,140,85.0,0.0,8.41,0.0
1449,2,230,140,85.0,0.0,8.41,0.0
1450,2,230,140,85.0,0.0,8.41,0.0
1451,2,230,140,85.0,0.0,8.41,0.0
1452,2,230,140,85.0,0.0,8.41,0.0
1453,2,230,140,85.0,0.0,8.41,0.0
1454,2,230,140,85.0,0.0,8.41,0.0
1455,2,230,140,85.0,0.0,8.41,0.0
1456,2,230,140,85.0,0.0,8.41,0.0
1457,2,230,140,85.0,0.0,8.41,0.0
1458,2,230,140,85.0,0.0,8.41,0.0
1459,2,230,140,85.0,0.0,8.41,0.0
1460,2,230,140,85.0,0.0,8.41,0.0
1461,2,230,140,85.0,0.0,8.41,0.0
1462,2,230,140,85.0,0.0,8.41,0.0
1463,2,230,140,85.0,0.0,8.41,0.0
1464,2,230,140,85.0,0.0,8.41,0.0
1465,2,230,140,85.0,0.0,8.41,0.0
1466,2,230,140,85.0,0.0,8.41,0.0
1467,2,230,140,85.0,0.0,8.41,0.0
1468,2,230,140,85.0,0.0,8.41,0.0
1469,2,230,140,85.0,0.0,8.41,0.0
1470,2,230,140,85.0,0.0,8.41,0.0
1471,2,230,140,85.0,0.0,8.41,0.0
1472,2,230,140,85.0,0.0,8.41,0.0
1473,2,230,140,85.0,0.0,8.41,0.0
1474,2,230,140,85.0,0.0,8.41,0.0
1475,2,230,140,85.0,0.0,8.41,0.0
1476,2,230,140,85.0,0.0,8.41,0.0
1477,2,230,140,85.0,0.0,8.4,0.0
1478,2,230,140,85.0,0.0,8.4,0.0
1479,2,230,140,85.0,0.0,8.4,0.0
1480,2,230,140,85.0,0.0,8.4,0.0
1481,2,230,140,85.0,0.0,8.4,0.0
1482,2,230,140,85.0,0.0,8.4,0.0
1483,2,230,140,85.0,0.0,8.4,0.0
1484,2,230,140,85.0,0.0,8.4,0.0
1485,2,230,140,85.0,0.0,8.4,0.0
1486,2,230,140,85.0,0.0,8.4,0.0
1487,2,230,140,85.0,0.0,8.4,0.0
1488,2,230,140,85.0,0.0,8.4,0.0
1489,2,230,140,85.0,0.0,8.4,0.0
1490,2,230,140,85.0,0.0,8.4,0.0
1491,2,230,140,85.0,0.0,8.4,0.0
1492,2,230,140,85.0,0.0,8.4,0.0
1493,2,230,140,85.0,0.0,8.4,0.0
1494,2,230,140,85.0,0.0,8.4,0.0
1495,2,230,140,85.0,0.0,8.4,0.0
1496,2,230,140,85.0,0.0,8.4,0.0
1497,2,230,140,85.0,0.0,8.4,0.0
1498,2,230,140,85.0,0.0,8.4,0.0
1499,2,230,140,85.0,0.0,8.4,0.0
1500,2,230,140,85.0,0.0,8.4,0.0
1501,2,230,140,85.0,0.0,8.4,0.0
1502,2,230,140,85.0,0.0,8.4,0.0
1503,2,230,140,85.0,0.0,8.4,0.0
1504,2,230,140,85.0,0.0,8.4,0.0
1505,2,230,140,85.0,0.0,8.4,0.0
1506,2,230,140,85.0,0.0,8.4,0.0
1507,2,230,140,85.0,0.0,8.4,0.0
1508,2,230,140,85.0,0.0,8.4,0.0
1509,2,230,140,85.0,0.0,8.4,0.0
1510,2,230,140,85.0,0.0,8.4,0.0
1511,2,230,140,85.0,0.0,8.4,0.0
1512,2,230,140,85.0,0.0,8.4,0.0
1513,2,230,140,85.0,0.0,8.4,0.0
1514,2,230,140,85.0,0.0,8.4,0.0
1515,2,230,140,85.0,0.0,8.4,0.0
1516,2,230,140,85.0,0.0,8.4,0.0
1517,2,230,140,85.0,0.0,8.4,0.0
1518,2,230,140,85.0,0.0,8.41,0.0
1519,2,230,140,85.0,0.0,8.41,0.0
1520,2,230,140,85.0,0.0,8.41,0.0
1521,2,230,140,85.0,0.0,8.41,0.0
1522,2,230,140,85.0,0.0,8.41,0.0
1523,2,230,140,85.0,0.0,8.41,0.0
1524,2,230,140,85.0,0.0,8.41,0.0
1525,2,230,140,85.0,0.0,8.41,0.0
1526,2,230,140,85.0,0.0,8.41,0.0
1527,2,230,140,85.0,0.0,8.41,0.0
1528,2,230,140,85.0,0.0,8.41,0.0
1529,2,230,140,85.0,0.0,8.41,0.0
1530,2,230,140,85.0,0.0,8.41,0.0
1531,2,230,140,85.0,0.0,8.4,0.0
1532,2,230,140,85.0,0.0,8.4,0.0
1533,2,230,140,85.0,0.0,8.4,0.0
1534,2,230,140,85.0,0.0,8.4,0.0
1535,2,230,140,85.0,0.0,8.4,0.0
1536,2,230,140,85.0,0.0,8.4,0.0
1537,2,230,140,85.0,0.0,8.4,0.0
1538,2,230,140,85.0,0.0,8.4,0.0
1539,2,230,140,85.0,0.0,8.4,0.0
1540,2,230,140,85.0,0.0,8.4,0.0
1541,2,230,140,85.0,0.0,8.4,0.0
1542,2,230,140,85.0,0.0,8.4,0.0
1543,2,230,140,85.0,0.0,8.4,0.0
1544,2,230,140,85.0,0.0,8.4,0.0
1545,2,230,140,85.0,0.0,8.4,0.0
1546,2,230,140,85.0,0.0,8.4,0.0
1547,2,230,140,85.0,0.0,8.4,0.0
1548,2,230,140,85.0,0.0,8.4,0.0
1549,2,230,140,85.0,0.0,8.43,0.0
1550,2,230,140,85.0,0.0,8.43,0.0
1551,2,230,140,85.0,0.0,8.43,0.0
1552,2,230,140,85.0,0.0,8.43,0.0
1553,2,230,140,85.0,0.0,8.43,0.0
1554,2,230,140,85.0,0.0,8.43,0.0
1555,2,230,140,85.0,0.0,8.43,0.0
1556,2,230,140,85.0,0.0,8.43,0.0
1557,2,230,140,85.0,0.0,8.43,0.0
1558,2,230,140,85.0,0.0,8.43,0.0
1559,2,230,140,85.0,0.0,8.43,0.0
1560,2,230,140,85.0,0.0,8.43,0.0
1561,2,230,140,85.0,0.0,8.43,0.0
1562,2,230,140,85.0,0.0,8.43,0.0
1563,2,230,140,85.0,0.0,8.43,0.0
1564,2,230,140,85.0,0.0,8.43,0.0
1565,2,230,140,85.0,0.0,8.43,0.0
1566,2,230,140,85.0,0.0,8.43,0.0
1567,2,230,140,85.0,0.0,8.43,0.0
1568,2,230,140,85.0,0.0,8.43,0.0
1569,2,230,140,85.0,0.0,8.43,0.0
1570,2,230,140,85.0,0.0,8.43,0.0
1571,2,230,140,85.0,0.0,8.43,0.0
1572,2,230,140,85.0,0.0,8.43,0.0
1573,2,230,140,85.0,0.0,8.43,0.0
1574,2,230,140,85.0,0.0,8.43,0.0
1575,2,230,140,85.0,0.0,8.43,0.0
1576,2,230,140,85.0,0.0,8.43,0.0
1577,2,230,140,85.0,0.0,8.43,0.0
1578,2,230,140,85.0,0.0,8.43,0.0
1579,2,230,140,85.0,0.0,8.43,0.0
1580,2,230,140,85.0,0.0,8.43,0.0
1581,2,230,140,85.0,0.0,8.43,0.0
1582,2,230,140,85.0,0.0,8.43,0.0
1583,2,230,140,85.0,0.0,8.43,0.0
1584,2,230,140,85.0,0.0,8.43,0.0
1585,2,230,140,85.0,0.0,8.43,0.0
1586,2,230,140,85.0,0.0,8.43,0.0
1587,2,230,140,85.0,0.0,8.43,0.0
1588,2,230,140,85.0,0.0,8.43,0.0
1589,2,230,140,85.0,0.0,8.43,0.0
1590,2,230,140,85.0,0.0,8.43,0.0
1591,2,230,140,85.0,0.0,8.43,0.0
1592,2,230,140,85.0,0.0,8.43,0.0
1593,2,230,140,85.0,0.0,8.43,0.0
1594,2,230,140,85.0,0.0,8.45,0.0
1595,2,230,140,85.0,0.0,8.45,0.0
1596,2,230,140,85.0,0.0,8.45,0.0
1597,2,230,140,85.0,0.0,8.45,0.0
1598,2,230,140,85.0,0.0,8.45,0.0
1599,2,230,140,85.0,0.0,8.45,0.0
1600,2,230,140,85.0,0.0,8.45,0.0
1601,2,230,140,85.0,0.0,8.44,0.0
1602,2,230,140,85.0,0.0,8.46,0.0
1603,2,230,140,85.0,0.0,8.46,0.0
1604,2,230,140,85.0,0.0,8.46,0.0
1605,2,230,140,85.0,0.0,8.46,0.0
1606,2,230,140,85.0,0.0,8.46,0.0
1607,2,230,140,85.0,0.0,8.46,0.0
1608,2,230,140,85.0,0.0,8.46,0.0
1609,2,230,140,85.0,0.0,8.46,0.0
1610,2,230,140,85.0,0.0,8.46,0.0
1611,2,230,140,85.0,0.0,8.46,0.0
1612,2,232,139,84.0,0.0,8.46,0.0
1613,2,232,139,84.0,0.0,8.46,0.0
1614,2,232,139,84.0,0.0,8.46,0.0
1615,2,232,139,84.0,0.0,8.46,0.0
1616,2,232,139,84.0,0.0,8.46,0.0
1617,2,232,139,84.0,0.0,8.46,0.0
1618,2,232,139,84.0,0.0,8.46,0.0
1619,2,232,139,84.0,0.0,8.46,0.0
1620,2,232,139,84.0,0.0,8.46,0.0
1621,2,232,139,84.0,0.0,8.46,0.0
1622,2,232,139,84.0,0.0,8.46,0.0
1623,2,232,139,84.0,0.0,8.46,0.0
1624,2,232,139,84.0,0.0,8.46,0.0
1625,2,232,139,84.0,0.0,8.46,0.0
1626,2,232,139,84.0,0.0,8.46,0.0
1627,2,232,139,84.0,0.0,8.46,0.0
1628,2,232,139,84.0,0.0,8.46,0.0
1629,2,232,139,84.0,0.0,8.46,0.0
1630,2,232,139,84.0,0.0,8.46,0.0
1631,2,232,139,84.0,0.0,8.46,0.0
1632,2,232,139,84.0,0.0,8.46,0.0
1633,2,232,139,84.0,0.0,8.46,0.0
1634,2,232,139,84.0,0.0,8.46,0.0
1635,2,232,139,84.0,0.0,8.46,0.0
1636,2,232,139,84.0,0.0,8.46,0.0
1637,2,232,139,84.0,0.0,8.46,0.0
1638,2,232,139,84.0,0.0,8.46,0.0
1639,2,232,139,84.0,0.0,8.46,0.0
1640,2,232,139,84.0,0.0,8.46,0.0
1641,2,232,139,84.0,0.0,8.46,0.0
1642,2,232,139,84.0,0.0,8.46,0.0
1643,2,232,139,84.0,0.0,8.46,0.0
1644,2,232,139,84.0,0.0,8.46,0.0
1645,2,232,139,84.0,0.0,8.46,0.0
1646,2,232,139,84.0,0.0,8.46,0.0
1647,2,232,139,84.0,0.0,8.47,0.0
1648,2,232,139,84.0,0.0,8.47,0.0
1649,2,232,139,84.0,0.0,8.47,0.0
1650,2,232,139,84.0,0.0,8.47,0.0
1651,2,232,139,84.0,0.0,8.47,0.0
1652,2,232,139,84.0,0.0,8.47,0.0
1653,2,232,139,84.0,0.0,8.47,0.0
1654,2,232,139,84.0,0.0,8.47,0.0
1655,2,232,139,84.0,0.0,8.47,0.0
1656,2,232,139,84.0,0.0,8.47,0.0
1657,2,232,139,84.0,0.0,8.47,0.0
1658,2,232,139,84.0,0.0,8.47,0.0
1659,2,232,139,84.0,0.0,8.47,0.0
1660,2,232,139,84.0,0.0,8.47,0.0
1661,2,232,139,84.0,0.0,8.47,0.0
1662,2,232,139,84.0,0.0,8.47,0.0
1663,2,232,139,84.0,0.0,8.47,0.0
1664,2,232,139,84.0,0.0,8.47,0.0
1665,2,232,139,84.0,0.0,8.47,0.0
1666,2,232,139,84.0,0.0,8.47,0.0
1667,2,232,139,84.0,0.0,8.47,0.0
1668,2,232,139,84.0,0.0,8.47,0.0
1669,2,232,139,84.0,0.0,8.47,0.0
1670,2,232,139,84.0,0.0,8.47,0.0
1671,2,232,139,84.0,0.0,8.47,0.0
1672,2,232,139,84.0,0.0,8.47,0.0
1673,2,232,139,84.0,0.0,8.47,0.0
1674,2,232,139,84.0,0.0,8.47,0.0
1675,2,232,139,84.0,0.0,8.47,0.0
1676,2,232,139,84.0,0.0,8.47,0.0
1677,2,232,139,84.0,0.0,8.47,0.0
1678,2,232,139,84.0,0.0,8.47,0.0
1679,2,232,139,84.0,0.0,8.47,0.0
1680,2,232,139,84.0,0.0,8.47,0.0
1681,2,232,139,84.0,0.0,8.47,0.0
1682,2,232,139,84.0,0.0,8.47,0.0
1683,2,232,139,84.0,0.0,8.47,0.0
1684,2,232,139,84.0,0.0,8.47,0.0
1685,2,232,139,84.0,0.0,8.47,0.0
1686,2,232,139,84.0,0.0,8.47,0.0
1687,2,232,139,84.0,0.0,8.47,0.0
1688,2,232,139,84.0,0.0,8.47,0.0
1689,2,232,139,84.0,0.0,8.47,0.0
1690,2,232,139,84.0,0.0,8.45,0.0
1691,2,232,139,84.0,0.0,8.45,0.0
1692,2,232,139,84.0,0.0,8.45,0.0
1693,2,232,139,84.0,0.0,8.45,0.0
1694,2,232,139,84.0,0.0,8.45,0.0
1695,2,232,139,84.0,0.0,8.45,0.0
1696,2,232,139,84.0,0.0,8.45,0.0
1697,2,232,139,84.0,0.0,8.45,0.0
1698,2,232,139,84.0,0.0,8.45,0.0
1699,2,232,139,84.0,0.0,8.45,0.0
1700,2,232,139,84.0,0.0,8.45,0.0
1701,2,232,139,84.0,0.0,8.45,0.0
1702,2,232,139,84.0,0.0,8.45,0.0
1703,2,232,139,84.0,0.0,8.45,0.0
1704,2,232,139,84.0,0.0,8.45,0.0
1705,2,232,139,84.0,0.0,8.45,0.0
1706,2,232,139,84.0,0.0,8.45,0.0
1707,2,232,139,84.0,0.0,8.45,0.0
1708,2,232,139,84.0,0.0,8.45,0.0
1709,2,232,139,84.0,0.0,8.45,0.0
1710,2,232,139,84.0,0.0,8.45,0.0
1711,2,232,139,84.0,0.0,8.46,0.0
1712,2,232,139,84.0,0.0,8.46,0.0
1713,2,232,139,84.0,0.0,8.46,0.0
1714,2,232,139,84.0,0.0,8.46,0.0
1715,2,232,139,84.0,0.0,8.46,0.0
1716,2,232,139,84.0,0.0,8.46,0.0
1717,2,232,139,84.0,0.0,8.46,0.0
1718,2,232,139,84.0,0.0,8.46,0.0
